reservation_id,customer_id,room_id,booking_channel_id,payment_type_id,date_key,stay_length,total_services_used,total_service_amount,amount,rating
1515,6,27,4,1,20241227,5,0,0.0,3000.0,
1516,8,1,1,1,20240425,6,2,2250.0,3450.0,
1517,10,20,4,2,20240827,4,3,2250.0,3850.0,
1518,15,22,3,2,20240829,3,3,1400.0,3200.0,2.0
1519,46,21,4,3,20240227,3,2,1150.0,2950.0,
1520,26,15,3,3,20241222,6,2,600.0,3000.0,2.0
1521,34,27,2,2,20240218,2,0,0.0,1200.0,1.0
1522,1,10,2,3,20240915,7,0,0.0,1400.0,
1523,43,28,2,2,20240131,6,1,300.0,3900.0,3.0
1524,35,5,3,3,20240815,2,1,450.0,850.0,1.0
1525,22,13,4,2,20240616,2,1,300.0,1100.0,4.0
1526,9,7,2,3,20240912,5,0,0.0,1000.0,2.0
1527,23,24,4,2,20240924,3,0,0.0,1800.0,3.0
1528,29,8,3,2,20240219,1,3,1700.0,1900.0,
1529,1,19,3,3,20240610,4,2,700.0,2300.0,
1530,38,11,3,2,20241204,5,2,2600.0,4600.0,5.0
1531,29,23,2,1,20240701,6,2,1000.0,4600.0,4.0
1532,26,28,3,2,20241026,4,3,950.0,3350.0,2.0
1533,25,19,3,1,20240425,1,1,2500.0,2900.0,
1534,23,10,1,2,20240806,6,2,1700.0,2900.0,3.0
1535,19,4,4,1,20241224,4,0,0.0,800.0,1.0
1536,31,1,2,3,20240222,2,1,800.0,1200.0,1.0
1537,21,7,1,2,20240327,7,2,2500.0,3900.0,
1538,40,6,3,2,20240715,1,0,0.0,200.0,4.0
1539,16,6,2,1,20240906,2,3,1100.0,1500.0,2.0
1540,9,18,2,2,20240404,2,0,0.0,800.0,
1541,15,1,1,3,20240601,4,2,1550.0,2350.0,4.0
1542,45,18,2,3,20241120,2,2,1600.0,2400.0,
1543,17,14,2,2,20241117,3,1,1000.0,2200.0,
1544,33,29,2,1,20240707,7,3,3250.0,7450.0,5.0
1545,27,30,4,1,20240710,7,3,1950.0,6150.0,4.0
1546,10,28,4,2,20241015,5,0,0.0,3000.0,5.0
1547,8,27,2,1,20240829,6,0,0.0,3600.0,
1548,30,27,1,2,20241120,1,2,2600.0,3200.0,
1549,11,12,1,3,20240423,6,2,650.0,3050.0,3.0
1550,44,21,4,2,20240111,4,2,950.0,3350.0,3.0
1551,42,7,3,1,20240614,6,1,750.0,1950.0,
1552,30,24,1,2,20241110,5,1,1000.0,4000.0,5.0
1553,18,16,3,3,20240701,6,2,800.0,3200.0,5.0
1554,37,15,2,3,20240712,7,0,0.0,2800.0,1.0
1555,11,6,2,1,20241019,3,0,0.0,600.0,3.0
1556,49,26,4,3,20240307,2,2,600.0,1800.0,2.0
1557,17,9,2,3,20240804,5,1,200.0,1200.0,
1558,42,19,1,2,20240217,4,0,0.0,1600.0,
1559,18,3,4,2,20240724,7,3,2400.0,3800.0,1.0
1560,6,3,2,1,20240226,4,2,1600.0,2400.0,
1561,12,18,3,3,20241203,5,2,2000.0,4000.0,3.0
1562,4,13,1,3,20241118,4,0,0.0,1600.0,
1563,50,22,4,2,20240330,7,1,1500.0,5700.0,1.0
1564,2,29,1,2,20240318,2,0,0.0,1200.0,4.0
1565,23,12,4,3,20240402,1,3,2800.0,3200.0,4.0
1566,10,5,2,2,20240719,3,0,0.0,600.0,4.0
1567,28,2,3,3,20240925,4,0,0.0,800.0,
1568,34,16,3,1,20240319,3,2,900.0,2100.0,
1569,24,13,4,2,20240607,4,2,1250.0,2850.0,4.0
1570,1,11,2,2,20240925,1,0,0.0,400.0,
1571,49,13,3,3,20240906,2,2,1650.0,2450.0,
1572,15,5,1,2,20240214,3,2,800.0,1400.0,5.0
1573,13,30,1,3,20240222,5,1,300.0,3300.0,
1574,37,11,4,3,20240603,2,3,1450.0,2250.0,5.0
1575,31,23,3,3,20240812,5,1,200.0,3200.0,2.0
1576,46,9,4,2,20241102,6,3,2550.0,3750.0,5.0
1577,3,8,1,1,20241025,2,0,0.0,400.0,4.0
1578,47,12,2,1,20240324,3,3,2300.0,3500.0,4.0
1579,48,3,4,2,20241227,5,0,0.0,1000.0,
1580,13,29,2,1,20240915,4,2,300.0,2700.0,2.0
1581,28,23,3,1,20241202,2,3,2200.0,3400.0,1.0
1582,23,23,2,3,20240302,7,0,0.0,4200.0,2.0
1583,35,24,4,2,20240715,6,0,0.0,3600.0,3.0
1584,30,22,3,1,20241015,2,2,3100.0,4300.0,
1585,15,17,1,1,20240201,1,3,1050.0,1450.0,5.0
1586,32,2,1,1,20241017,1,2,1800.0,2000.0,5.0
1587,34,30,4,3,20240723,5,0,0.0,3000.0,
1588,40,28,4,1,20240712,1,1,1000.0,1600.0,5.0
1589,9,20,3,3,20240525,2,3,1450.0,2250.0,
1590,31,20,1,1,20240428,7,3,1400.0,4200.0,
1591,12,11,1,1,20240901,2,0,0.0,800.0,
1592,25,15,2,2,20240828,5,1,500.0,2500.0,3.0
1593,32,18,3,1,20240328,3,2,850.0,2050.0,
1594,30,2,4,2,20240121,3,2,650.0,1250.0,5.0
1595,28,26,1,3,20241218,2,1,400.0,1600.0,2.0
1596,3,2,1,1,20240715,1,3,2050.0,2250.0,
1597,31,5,3,2,20240627,7,2,950.0,2350.0,4.0
1598,16,7,1,1,20240214,1,3,3200.0,3400.0,
1599,27,15,2,1,20241229,1,1,600.0,1000.0,4.0
1600,38,29,3,2,20240222,7,1,400.0,4600.0,5.0
1601,4,6,4,3,20240321,6,3,1150.0,2350.0,3.0
1602,27,5,3,3,20240227,5,1,400.0,1400.0,1.0
1603,17,1,4,1,20240202,3,3,1250.0,1850.0,3.0
1604,5,15,2,2,20240305,3,1,200.0,1400.0,5.0
1605,15,13,3,1,20240910,7,2,1500.0,4300.0,4.0
1606,46,21,2,1,20241226,7,1,100.0,4300.0,1.0
1607,27,14,3,3,20240915,2,2,3300.0,4100.0,3.0
1608,34,4,1,3,20240426,1,2,1250.0,1450.0,
1609,33,9,3,1,20240418,6,2,900.0,2100.0,5.0
1610,35,7,1,2,20240913,1,1,500.0,700.0,4.0
1611,16,14,1,3,20241012,5,2,1100.0,3100.0,1.0
1612,27,15,2,1,20240307,7,2,950.0,3750.0,5.0
1613,25,15,2,2,20240627,7,1,600.0,3400.0,
1614,11,18,4,3,20240126,2,0,0.0,800.0,1.0
1615,32,26,1,2,20240627,3,0,0.0,1800.0,
1616,30,18,2,2,20240117,3,3,3400.0,4600.0,
1617,1,6,1,1,20240404,5,0,0.0,1000.0,
1618,16,20,3,1,20240620,3,1,200.0,1400.0,
1619,42,14,1,1,20240130,4,1,800.0,2400.0,
1620,49,18,3,2,20240418,2,3,750.0,1550.0,
1621,33,23,4,3,20241106,4,3,1950.0,4350.0,4.0
1622,9,6,1,1,20240412,1,2,800.0,1000.0,1.0
1623,37,2,4,1,20240323,4,1,200.0,1000.0,
1624,46,22,1,3,20240805,5,1,2000.0,5000.0,
1625,30,19,4,2,20240301,6,2,700.0,3100.0,3.0
1626,11,7,4,2,20240122,4,0,0.0,800.0,
1627,14,28,3,2,20240316,3,1,2500.0,4300.0,5.0
1628,15,14,4,3,20240910,2,1,1000.0,1800.0,
1629,38,3,2,2,20240611,7,0,0.0,1400.0,2.0
1630,23,17,2,1,20240511,6,3,850.0,3250.0,2.0
1631,29,22,4,2,20240125,2,3,2600.0,3800.0,
1632,12,9,4,3,20240720,2,1,150.0,550.0,5.0
1633,49,15,2,3,20241013,6,2,1000.0,3400.0,
1634,16,23,2,3,20240608,4,3,1950.0,4350.0,3.0
1635,4,2,2,1,20240104,7,2,700.0,2100.0,1.0
1636,14,3,3,2,20240703,1,2,500.0,700.0,
1637,45,3,4,3,20240528,6,2,700.0,1900.0,3.0
1638,44,23,3,3,20240801,4,2,550.0,2950.0,5.0
1639,32,6,1,3,20240824,6,2,850.0,2050.0,5.0
1640,20,19,4,1,20240525,1,0,0.0,400.0,4.0
1641,10,20,3,1,20240504,1,3,3700.0,4100.0,4.0
1642,15,9,1,2,20240923,3,0,0.0,600.0,5.0
1643,22,16,4,1,20241128,1,0,0.0,400.0,3.0
1644,29,8,2,3,20240906,7,0,0.0,1400.0,5.0
1645,27,7,3,1,20240831,1,2,500.0,700.0,5.0
1646,11,3,3,3,20240107,4,3,1200.0,2000.0,
1647,32,11,3,2,20240527,4,0,0.0,1600.0,5.0
1648,35,10,3,2,20240827,2,1,450.0,850.0,1.0
1649,50,6,1,2,20241201,3,3,1150.0,1750.0,3.0
1650,47,25,3,2,20241202,4,0,0.0,2400.0,2.0
1651,9,9,1,2,20240721,5,0,0.0,1000.0,1.0
1652,20,11,3,3,20240807,2,3,2900.0,3700.0,
1653,16,2,2,1,20241030,7,0,0.0,1400.0,4.0
1654,8,28,1,1,20240515,6,2,900.0,4500.0,5.0
1655,33,20,2,1,20240717,4,2,3300.0,4900.0,
1656,39,16,2,3,20240913,3,0,0.0,1200.0,
1657,41,9,3,2,20240105,1,0,0.0,200.0,5.0
1658,49,4,1,1,20240809,4,1,500.0,1300.0,5.0
1659,42,19,1,3,20240808,1,0,0.0,400.0,
1660,43,20,4,3,20240713,2,3,2450.0,3250.0,
1661,14,22,4,3,20240318,3,0,0.0,1800.0,2.0
1662,14,2,4,3,20240317,3,3,2700.0,3300.0,
1663,41,19,3,3,20240519,7,2,1800.0,4600.0,3.0
1664,19,12,3,3,20240614,5,3,1700.0,3700.0,3.0
1665,33,5,2,2,20240427,3,3,3000.0,3600.0,2.0
1666,13,30,1,1,20240719,3,1,1000.0,2800.0,1.0
1667,4,8,2,1,20240704,1,2,700.0,900.0,
1668,15,6,4,2,20240327,4,3,1650.0,2450.0,2.0
1669,45,4,3,3,20240130,7,2,1000.0,2400.0,4.0
1670,19,4,2,3,20240605,7,0,0.0,1400.0,3.0
1671,20,7,3,1,20240321,3,2,950.0,1550.0,3.0
1672,28,26,4,1,20241006,3,2,2700.0,4500.0,2.0
1673,32,6,3,2,20240829,1,0,0.0,200.0,
1674,14,14,4,3,20240730,7,1,200.0,3000.0,4.0
1675,21,14,4,1,20240522,5,2,500.0,2500.0,4.0
1676,7,14,4,3,20240420,5,0,0.0,2000.0,
1677,39,16,3,1,20240814,3,3,2550.0,3750.0,4.0
1678,29,28,4,2,20240508,4,3,3400.0,5800.0,
1679,27,23,1,3,20240102,7,2,1450.0,5650.0,4.0
1680,22,25,2,3,20241030,6,3,1600.0,5200.0,4.0
1681,21,30,1,3,20240815,6,2,2100.0,5700.0,5.0
1682,10,14,2,2,20241213,1,0,0.0,400.0,5.0
1683,50,1,4,1,20240611,1,1,300.0,500.0,
1684,18,22,3,3,20240604,2,3,2250.0,3450.0,
1685,33,23,1,1,20240425,4,1,2500.0,4900.0,
1686,37,12,4,3,20240621,5,2,1250.0,3250.0,3.0
1687,13,15,3,1,20240909,4,0,0.0,1600.0,
1688,36,4,4,3,20241007,7,1,500.0,1900.0,5.0
1689,1,25,2,3,20241103,6,3,1350.0,4950.0,
1690,5,24,1,2,20240715,4,3,850.0,3250.0,3.0
1691,34,8,2,1,20240321,7,0,0.0,1400.0,
1692,4,8,1,1,20240611,3,2,1400.0,2000.0,
1693,13,23,3,2,20241110,7,3,2800.0,7000.0,2.0
1694,26,22,3,3,20240112,4,0,0.0,2400.0,1.0
1695,47,8,2,2,20240607,1,0,0.0,200.0,4.0
1696,29,16,1,1,20240515,7,3,2750.0,5550.0,
1697,36,19,4,3,20240521,4,1,300.0,1900.0,
1698,33,6,4,2,20240806,2,2,2300.0,2700.0,3.0
1699,18,3,4,2,20241213,1,2,3000.0,3200.0,4.0
1700,1,24,4,2,20241012,2,2,2800.0,4000.0,
1701,38,17,3,1,20240803,7,0,0.0,2800.0,1.0
1702,40,3,4,2,20240816,7,3,1550.0,2950.0,2.0
1703,31,3,4,3,20241004,7,2,750.0,2150.0,4.0
1704,50,6,3,1,20241227,1,3,1050.0,1250.0,5.0
1705,26,17,3,2,20240418,2,1,500.0,1300.0,2.0
1706,21,20,3,3,20240723,1,3,1700.0,2100.0,2.0
1707,42,27,2,1,20240809,2,0,0.0,1200.0,
1708,9,12,4,3,20241023,3,2,1000.0,2200.0,
1709,22,23,3,3,20240218,4,3,2600.0,5000.0,3.0
1710,29,7,2,1,20240229,5,1,500.0,1500.0,1.0
1711,16,22,3,2,20240807,6,2,800.0,4400.0,1.0
1712,43,20,3,2,20240625,7,1,300.0,3100.0,3.0
1713,19,12,3,2,20241201,6,0,0.0,2400.0,1.0
1714,34,7,4,3,20240912,7,1,2000.0,3400.0,4.0
1715,29,8,3,1,20240106,1,0,0.0,200.0,
1716,15,2,2,1,20241104,6,3,1100.0,2300.0,4.0
1717,29,24,2,2,20240830,7,1,200.0,4400.0,
1718,29,8,2,1,20241226,1,0,0.0,200.0,2.0
1719,6,29,4,2,20240719,5,1,450.0,3450.0,
1720,49,10,3,1,20240323,4,2,1700.0,2500.0,1.0
1721,6,22,4,3,20241030,5,0,0.0,3000.0,1.0
1722,24,11,3,3,20240730,5,0,0.0,2000.0,
1723,24,13,4,3,20240220,4,2,1600.0,3200.0,2.0
1724,3,22,3,2,20240825,5,2,3000.0,6000.0,
1725,20,25,4,3,20240802,6,2,1100.0,4700.0,4.0
1726,35,26,4,2,20240208,6,2,700.0,4300.0,5.0
1727,1,7,4,1,20240311,5,0,0.0,1000.0,
1728,42,15,4,3,20240728,3,1,100.0,1300.0,5.0
1729,50,24,1,3,20240503,7,0,0.0,4200.0,2.0
1730,42,1,3,2,20240629,6,2,1300.0,2500.0,
1731,47,15,3,1,20241213,1,1,400.0,800.0,
1732,30,26,4,2,20240121,6,3,1700.0,5300.0,5.0
1733,28,30,3,3,20241129,1,3,2700.0,3300.0,5.0
1734,13,29,4,1,20241210,7,0,0.0,4200.0,
1735,36,23,1,3,20241120,6,3,2450.0,6050.0,
1736,13,12,3,1,20240901,1,0,0.0,400.0,2.0
1737,16,15,1,3,20240806,4,2,2600.0,4200.0,
1738,42,8,4,2,20240712,7,3,2550.0,3950.0,2.0
1739,11,13,1,2,20240117,3,0,0.0,1200.0,2.0
1740,43,13,3,1,20240625,5,1,500.0,2500.0,
1741,19,12,2,3,20240720,6,3,1250.0,3650.0,3.0
1742,22,28,1,2,20240114,5,2,1400.0,4400.0,2.0
1743,46,29,2,1,20240622,3,1,300.0,2100.0,3.0
1744,10,23,1,3,20240415,3,0,0.0,1800.0,2.0
1745,33,15,3,1,20241126,3,2,2900.0,4100.0,3.0
1746,29,7,1,3,20241027,2,0,0.0,400.0,5.0
1747,23,14,1,1,20241225,4,2,600.0,2200.0,4.0
1748,5,8,4,3,20240630,4,2,750.0,1550.0,1.0
1749,37,28,3,1,20240206,7,3,900.0,5100.0,
1750,10,27,3,3,20241213,6,2,800.0,4400.0,
1751,37,22,2,1,20240607,6,0,0.0,3600.0,4.0
1752,14,4,4,2,20240604,7,0,0.0,1400.0,4.0
1753,28,4,1,2,20240608,7,2,2600.0,4000.0,3.0
1754,27,6,4,1,20241211,2,2,900.0,1300.0,5.0
1755,19,21,2,1,20240629,4,0,0.0,2400.0,5.0
1756,35,5,2,2,20241027,3,2,3100.0,3700.0,
1757,47,8,1,1,20240613,6,2,1100.0,2300.0,1.0
1758,30,22,2,2,20240922,7,0,0.0,4200.0,4.0
1759,23,24,2,2,20240704,6,3,2500.0,6100.0,4.0
1760,10,1,4,3,20240203,7,3,2200.0,3600.0,5.0
1761,48,30,1,1,20241103,4,0,0.0,2400.0,5.0
1762,17,6,1,3,20240720,7,0,0.0,1400.0,
1763,41,30,1,1,20240611,3,0,0.0,1800.0,4.0
1764,23,25,3,1,20240531,4,2,400.0,2800.0,
1765,48,2,4,2,20240216,1,3,1800.0,2000.0,
1766,9,2,4,3,20241214,3,1,300.0,900.0,1.0
1767,35,16,3,1,20240307,7,2,700.0,3500.0,4.0
1768,9,21,3,1,20240202,7,0,0.0,4200.0,1.0
1769,46,4,2,2,20240907,2,3,2200.0,2600.0,2.0
1770,16,26,1,1,20240323,7,0,0.0,4200.0,2.0
1771,28,3,2,2,20240525,1,1,200.0,400.0,
1772,3,19,1,2,20240721,1,1,450.0,850.0,
1773,13,19,3,2,20240506,2,2,2600.0,3400.0,
1774,12,28,3,3,20241230,4,2,800.0,3200.0,
1775,47,17,1,1,20240610,7,3,1550.0,4350.0,3.0
1776,25,25,3,3,20241124,7,3,1950.0,6150.0,1.0
1777,33,1,2,2,20241117,3,3,1200.0,1800.0,5.0
1778,24,9,3,2,20240512,2,0,0.0,400.0,3.0
1779,40,21,1,3,20240615,3,0,0.0,1800.0,
1780,8,14,1,3,20240325,4,3,800.0,2400.0,2.0
1781,16,24,2,2,20241109,2,0,0.0,1200.0,3.0
1782,17,19,3,2,20240403,2,1,500.0,1300.0,
1783,29,10,4,1,20240821,6,0,0.0,1200.0,1.0
1784,34,16,1,3,20240329,2,3,2000.0,2800.0,1.0
1785,38,9,3,2,20241114,2,0,0.0,400.0,
1786,38,17,1,1,20240421,1,1,400.0,800.0,
1787,30,16,3,1,20241106,4,2,1400.0,3000.0,2.0
1788,16,11,4,1,20240123,6,0,0.0,2400.0,
1789,33,22,2,1,20241110,1,0,0.0,600.0,
1790,32,21,2,1,20240522,5,1,2500.0,5500.0,4.0
1791,27,11,3,2,20240908,4,0,0.0,1600.0,4.0
1792,8,17,4,3,20240321,5,0,0.0,2000.0,5.0
1793,37,16,3,3,20240604,3,3,2350.0,3550.0,3.0
1794,21,6,3,1,20240229,6,0,0.0,1200.0,
1795,16,10,1,3,20240214,7,1,600.0,2000.0,
1796,24,5,3,3,20240130,2,2,1300.0,1700.0,1.0
1797,16,2,4,1,20241119,7,0,0.0,1400.0,5.0
1798,9,23,2,2,20240807,4,1,450.0,2850.0,
1799,4,7,2,3,20241203,7,1,400.0,1800.0,2.0
1800,34,1,1,3,20240211,6,3,3600.0,4800.0,4.0
1801,14,29,3,3,20240628,3,1,1000.0,2800.0,
1802,14,22,2,3,20240417,5,2,1500.0,4500.0,
1803,39,3,1,1,20240426,3,3,850.0,1450.0,2.0
1804,36,11,1,3,20241107,2,3,1800.0,2600.0,
1805,37,20,1,3,20240810,3,3,1500.0,2700.0,1.0
1806,24,16,3,2,20240316,4,2,1300.0,2900.0,
1807,27,29,4,1,20240910,4,3,3000.0,5400.0,5.0
1808,39,1,3,2,20241024,6,0,0.0,1200.0,5.0
1809,44,27,1,2,20241216,5,3,1450.0,4450.0,2.0
1810,47,3,4,1,20240317,5,1,200.0,1200.0,2.0
1811,21,16,2,1,20241220,3,2,900.0,2100.0,5.0
1812,45,23,3,2,20240522,1,2,700.0,1300.0,2.0
1813,44,8,1,1,20241006,5,2,1200.0,2200.0,
1814,33,21,2,2,20240805,2,2,300.0,1500.0,5.0
1815,2,4,2,1,20240114,3,0,0.0,600.0,
1816,35,19,1,2,20240915,1,2,1650.0,2050.0,4.0
1817,22,25,2,1,20241009,4,0,0.0,2400.0,5.0
1818,12,15,1,2,20241126,1,1,600.0,1000.0,3.0
1819,16,3,3,2,20241016,1,2,2600.0,2800.0,
1820,49,12,2,1,20240318,3,1,2500.0,3700.0,2.0
1821,17,22,4,2,20240309,7,3,2600.0,6800.0,3.0
1822,42,9,4,3,20240716,1,0,0.0,200.0,2.0
1823,6,13,3,1,20241206,5,1,150.0,2150.0,
1824,23,6,2,2,20240511,5,2,850.0,1850.0,
1825,23,6,1,3,20240410,3,0,0.0,600.0,4.0
1826,39,16,4,2,20240705,5,3,1300.0,3300.0,3.0
1827,23,9,3,3,20240408,5,2,1250.0,2250.0,2.0
1828,33,6,2,1,20240508,3,0,0.0,600.0,
1829,34,20,4,1,20240104,7,1,500.0,3300.0,4.0
1830,41,26,2,1,20240720,5,3,2000.0,5000.0,1.0
1831,48,19,3,3,20240104,7,0,0.0,2800.0,
1832,10,1,1,3,20240103,4,2,1000.0,1800.0,5.0
1833,24,2,1,2,20240617,2,2,2950.0,3350.0,5.0
1834,40,6,1,2,20240622,7,0,0.0,1400.0,1.0
1835,9,24,1,1,20240630,1,1,150.0,750.0,
1836,8,2,1,1,20240919,7,2,500.0,1900.0,1.0
1837,36,14,4,2,20240718,1,1,150.0,550.0,2.0
1838,17,13,2,1,20240919,6,2,1400.0,3800.0,
1839,42,15,4,2,20240615,4,1,600.0,2200.0,2.0
1840,37,17,2,3,20240626,7,0,0.0,2800.0,3.0
1841,7,25,1,3,20241207,3,2,1000.0,2800.0,
1842,40,22,2,3,20241217,7,0,0.0,4200.0,
1843,19,28,3,1,20240616,3,2,250.0,2050.0,
1844,20,20,4,1,20241022,5,1,100.0,2100.0,2.0
1845,2,14,1,3,20240422,7,1,1000.0,3800.0,
1846,27,4,1,3,20240721,4,1,2500.0,3300.0,
1847,34,20,3,2,20240507,7,0,0.0,2800.0,
1848,14,5,4,3,20240803,6,0,0.0,1200.0,2.0
1849,35,13,2,1,20241229,7,2,550.0,3350.0,5.0
1850,2,20,3,3,20240302,4,0,0.0,1600.0,
1851,11,16,4,2,20241022,3,0,0.0,1200.0,3.0
1852,12,19,3,3,20241105,1,3,2750.0,3150.0,1.0
1853,11,19,3,3,20240815,7,2,1100.0,3900.0,4.0
1854,2,25,3,3,20240811,5,0,0.0,3000.0,4.0
1855,7,16,3,3,20240728,5,0,0.0,2000.0,1.0
1856,22,27,4,3,20240828,5,2,950.0,3950.0,4.0
1857,23,27,4,1,20241115,3,3,2700.0,4500.0,2.0
1858,8,14,1,2,20240201,5,3,1550.0,3550.0,1.0
1859,41,24,4,3,20240724,6,0,0.0,3600.0,3.0
1860,24,23,2,1,20241205,7,0,0.0,4200.0,
1861,48,12,3,1,20241227,7,2,1300.0,4100.0,4.0
1862,19,2,2,2,20240816,5,1,2500.0,3500.0,1.0
1863,4,6,4,2,20240929,5,0,0.0,1000.0,3.0
1864,22,28,4,3,20240208,1,0,0.0,600.0,2.0
1865,15,10,2,3,20240717,3,1,300.0,900.0,
1866,14,3,4,2,20240406,4,1,2500.0,3300.0,5.0
1867,29,28,2,1,20240214,5,1,1000.0,4000.0,
1868,31,19,4,3,20240801,5,1,2500.0,4500.0,
1869,16,21,4,3,20240222,1,1,600.0,1200.0,
1870,34,10,4,2,20240617,5,0,0.0,1000.0,
1871,5,21,3,3,20240119,4,2,800.0,3200.0,
1872,3,30,4,1,20240831,4,1,800.0,3200.0,2.0
1873,48,14,4,1,20240717,7,1,200.0,3000.0,4.0
1874,47,29,4,1,20240416,2,3,2200.0,3400.0,
1875,8,13,3,3,20241009,6,2,1750.0,4150.0,2.0
1876,50,9,3,3,20240615,2,0,0.0,400.0,3.0
1877,31,30,4,1,20241109,4,1,500.0,2900.0,2.0
1878,9,19,4,1,20240224,4,1,600.0,2200.0,2.0
1879,40,5,3,2,20240901,7,0,0.0,1400.0,
1880,50,17,4,3,20240517,1,1,2000.0,2400.0,5.0
1881,1,26,1,2,20240312,1,2,1100.0,1700.0,4.0
1882,3,9,4,1,20241125,1,3,2500.0,2700.0,3.0
1883,44,8,1,1,20240417,5,1,500.0,1500.0,3.0
1884,35,13,3,1,20240310,1,2,2100.0,2500.0,
1885,38,4,1,1,20240610,6,3,3150.0,4350.0,1.0
1886,28,14,1,2,20240322,7,1,500.0,3300.0,
1887,14,18,1,2,20240325,1,0,0.0,400.0,
1888,13,25,3,2,20240824,2,1,200.0,1400.0,1.0
1889,27,7,3,1,20240507,4,3,3400.0,4200.0,3.0
1890,17,24,2,2,20240826,6,2,2000.0,5600.0,
1891,2,15,4,1,20240716,5,3,2450.0,4450.0,
1892,20,14,1,1,20240214,5,0,0.0,2000.0,4.0
1893,49,28,4,3,20241112,1,0,0.0,600.0,4.0
1894,2,22,4,2,20240905,1,1,100.0,700.0,1.0
1895,48,18,1,3,20240922,4,2,900.0,2500.0,1.0
1896,15,10,3,3,20240723,7,2,1100.0,2500.0,
1897,49,8,4,1,20240417,4,3,2200.0,3000.0,4.0
1898,14,14,4,2,20241208,7,0,0.0,2800.0,
1899,36,6,1,3,20241108,3,0,0.0,600.0,
1900,18,22,1,1,20241015,6,3,750.0,4350.0,
1901,3,4,4,1,20240522,7,1,1500.0,2900.0,
1902,1,1,2,1,20241021,5,0,0.0,1000.0,1.0
1903,27,21,3,3,20241109,4,3,1600.0,4000.0,
1904,8,27,2,3,20241106,1,3,3000.0,3600.0,3.0
1905,19,6,4,3,20240212,6,3,2300.0,3500.0,1.0
1906,4,26,1,1,20240220,3,3,1050.0,2850.0,5.0
1907,37,28,4,3,20240630,5,2,2800.0,5800.0,
1908,17,29,4,1,20240828,4,3,1500.0,3900.0,4.0
1909,50,10,3,2,20240801,7,3,1950.0,3350.0,
1910,26,16,1,1,20241021,4,0,0.0,1600.0,4.0
1911,49,12,1,3,20240120,6,0,0.0,2400.0,
1912,43,19,1,2,20240825,4,3,3250.0,4850.0,
1913,25,6,4,2,20241129,6,3,1250.0,2450.0,
1914,18,9,1,3,20241031,4,1,750.0,1550.0,3.0
1915,38,12,4,2,20240323,4,2,1000.0,2600.0,4.0
1916,11,19,1,2,20240316,7,0,0.0,2800.0,4.0
1917,12,5,2,2,20240401,6,0,0.0,1200.0,
1918,37,8,1,2,20240429,7,1,800.0,2200.0,
1919,33,1,4,1,20240902,4,1,300.0,1100.0,4.0
1920,13,16,4,1,20240408,4,1,1500.0,3100.0,2.0
1921,37,3,2,2,20240720,5,3,2100.0,3100.0,2.0
1922,50,13,4,1,20240216,3,0,0.0,1200.0,
1923,20,27,4,3,20241027,1,0,0.0,600.0,
1924,2,27,1,3,20240103,5,0,0.0,3000.0,3.0
1925,8,27,3,1,20240927,5,0,0.0,3000.0,
1926,11,12,1,1,20240611,4,3,2450.0,4050.0,
1927,27,11,4,1,20241218,1,2,900.0,1300.0,
1928,4,17,2,3,20240107,3,2,2300.0,3500.0,4.0
1929,12,30,4,2,20240307,5,1,200.0,3200.0,2.0
1930,26,3,3,3,20240720,7,2,700.0,2100.0,1.0
1931,30,18,1,3,20240713,4,3,1900.0,3500.0,5.0
1932,9,3,1,3,20240619,2,2,2700.0,3100.0,5.0
1933,41,10,1,3,20240531,3,1,800.0,1400.0,
1934,26,17,2,3,20240316,1,2,700.0,1100.0,2.0
1935,32,1,3,3,20241017,5,2,500.0,1500.0,
1936,45,22,2,3,20240707,6,0,0.0,3600.0,1.0
1937,37,20,4,1,20241224,4,1,300.0,1900.0,3.0
1938,29,20,2,1,20240717,1,1,300.0,700.0,
1939,21,30,3,2,20241029,2,3,2100.0,3300.0,4.0
1940,17,28,2,3,20240118,6,1,750.0,4350.0,5.0
1941,21,22,1,3,20241217,4,3,1250.0,3650.0,4.0
1942,6,18,1,3,20241201,4,2,950.0,2550.0,1.0
1943,21,15,1,1,20240613,1,2,1050.0,1450.0,4.0
1944,25,4,2,2,20240404,7,0,0.0,1400.0,4.0
1945,34,7,3,3,20240821,1,0,0.0,200.0,2.0
1946,46,9,4,3,20240209,2,3,1650.0,2050.0,2.0
1947,4,9,4,2,20240115,5,3,3000.0,4000.0,4.0
1948,42,9,4,1,20240114,6,3,1700.0,2900.0,
1949,21,19,1,3,20240322,6,2,950.0,3350.0,1.0
1950,4,11,1,2,20241208,2,1,1000.0,1800.0,4.0
1951,36,8,3,1,20240801,3,2,600.0,1200.0,5.0
1952,8,17,3,3,20240115,2,3,1300.0,2100.0,4.0
1953,29,30,2,3,20240123,7,1,400.0,4600.0,1.0
1954,16,17,3,3,20240803,1,2,1750.0,2150.0,
1955,42,26,4,2,20240809,3,0,0.0,1800.0,
1956,34,9,3,1,20240126,5,1,300.0,1300.0,
1957,12,1,1,2,20240315,3,1,2000.0,2600.0,3.0
1958,4,7,3,2,20240816,5,1,500.0,1500.0,
1959,4,21,4,3,20241219,4,3,4100.0,6500.0,4.0
1960,45,11,1,2,20240906,3,2,500.0,1700.0,2.0
