usage_id,booking_id,service_id,quantity,total_cost
6035,4000,3,1,500.0
6036,4001,1,2,200.0
6037,4001,4,2,300.0
6038,4001,3,5,2500.0
6039,4004,4,3,450.0
6040,4004,3,5,2500.0
6041,4004,2,1,200.0
6042,4006,4,2,300.0
6043,4006,3,2,1000.0
6044,4007,2,4,800.0
6045,4008,4,4,600.0
6046,4009,1,4,400.0
6047,4010,2,4,800.0
6048,4010,1,3,300.0
6049,4010,3,3,1500.0
6050,4011,2,3,600.0
6051,4012,4,3,450.0
6052,4012,3,5,2500.0
6053,4012,2,5,1000.0
6054,4013,4,5,750.0
6055,4013,2,4,800.0
6056,4013,3,3,1500.0
6057,4014,4,4,600.0
6058,4015,4,1,150.0
6059,4015,3,5,2500.0
6060,4016,4,1,150.0
6061,4016,2,3,600.0
6062,4016,1,1,100.0
6063,4017,3,5,2500.0
6064,4018,4,3,450.0
6065,4018,3,4,2000.0
6066,4019,1,5,500.0
6067,4019,2,1,200.0
6068,4023,4,2,300.0
6069,4023,1,4,400.0
6070,4023,3,4,2000.0
6071,4024,4,1,150.0
6072,4024,3,4,2000.0
6073,4025,3,5,2500.0
6074,4025,2,2,400.0
6075,4026,1,1,100.0
6076,4026,3,3,1500.0
6077,4027,1,3,300.0
6078,4027,2,5,1000.0
6079,4027,3,3,1500.0
6080,4028,1,1,100.0
6081,4029,3,1,500.0
6082,4029,1,2,200.0
6083,4030,3,4,2000.0
6084,4030,4,4,600.0
6085,4031,2,4,800.0
6086,4032,2,4,800.0
6087,4032,1,2,200.0
6088,4032,4,3,450.0
6089,4033,4,1,150.0
6090,4033,3,1,500.0
6091,4033,2,1,200.0
6092,4034,4,5,750.0
6093,4034,3,2,1000.0
6094,4034,1,3,300.0
6095,4035,4,5,750.0
6096,4035,1,5,500.0
6097,4038,3,4,2000.0
6098,4039,3,2,1000.0
6099,4039,2,1,200.0
6100,4039,4,1,150.0
6101,4040,3,4,2000.0
6102,4040,2,4,800.0
6103,4040,1,1,100.0
6104,4041,2,1,200.0
6105,4042,4,4,600.0
6106,4042,1,2,200.0
6107,4042,2,2,400.0
6108,4043,3,1,500.0
6109,4043,1,5,500.0
6110,4044,3,3,1500.0
6111,4044,4,3,450.0
6112,4044,1,5,500.0
6113,4046,4,4,600.0
6114,4046,1,1,100.0
6115,4046,3,2,1000.0
6116,4048,4,4,600.0
6117,4049,1,1,100.0
6118,4049,4,5,750.0
6119,4049,2,4,800.0
6120,4050,4,5,750.0
6121,4050,3,5,2500.0
6122,4051,4,4,600.0
6123,4051,3,4,2000.0
6124,4052,4,4,600.0
6125,4052,3,4,2000.0
6126,4053,1,1,100.0
6127,4053,2,1,200.0
6128,4055,4,2,300.0
6129,4055,2,3,600.0
6130,4055,3,4,2000.0
6131,4057,4,3,450.0
6132,4057,3,2,1000.0
6133,4058,4,1,150.0
6134,4058,2,1,200.0
6135,4059,4,3,450.0
6136,4060,2,1,200.0
6137,4060,4,4,600.0
6138,4061,4,4,600.0
6139,4061,1,3,300.0
6140,4062,3,1,500.0
6141,4062,2,1,200.0
6142,4062,4,4,600.0
6143,4063,3,3,1500.0
6144,4063,1,3,300.0
6145,4064,4,5,750.0
6146,4067,4,4,600.0
6147,4067,2,2,400.0
6148,4068,3,4,2000.0
6149,4068,1,3,300.0
6150,4068,4,1,150.0
6151,4069,3,1,500.0
6152,4070,3,1,500.0
6153,4071,1,1,100.0
6154,4071,2,2,400.0
6155,4073,2,3,600.0
6156,4073,1,3,300.0
6157,4073,4,2,300.0
6158,4074,2,3,600.0
6159,4075,4,4,600.0
6160,4076,4,3,450.0
6161,4077,4,5,750.0
6162,4077,1,4,400.0
6163,4077,3,5,2500.0
6164,4079,3,2,1000.0
6165,4079,2,3,600.0
6166,4079,1,5,500.0
6167,4080,4,2,300.0
6168,4080,1,3,300.0
6169,4081,3,5,2500.0
6170,4081,1,4,400.0
6171,4081,2,2,400.0
6172,4083,3,2,1000.0
6173,4083,1,1,100.0
6174,4083,2,3,600.0
6175,4084,2,3,600.0
6176,4085,2,5,1000.0
6177,4087,2,1,200.0
6178,4087,4,1,150.0
6179,4087,1,3,300.0
6180,4088,4,1,150.0
6181,4088,3,1,500.0
6182,4088,1,1,100.0
6183,4089,3,4,2000.0
6184,4089,4,3,450.0
6185,4089,2,3,600.0
6186,4090,1,2,200.0
6187,4090,4,4,600.0
6188,4090,2,2,400.0
6189,4092,1,4,400.0
6190,4092,2,5,1000.0
6191,4093,1,4,400.0
6192,4093,2,1,200.0
6193,4095,3,1,500.0
6194,4095,2,5,1000.0
6195,4096,4,5,750.0
6196,4096,3,3,1500.0
6197,4098,1,2,200.0
6198,4098,2,1,200.0
6199,4100,3,4,2000.0
6200,4100,1,2,200.0
6201,4101,2,2,400.0
6202,4101,3,1,500.0
6203,4101,1,4,400.0
6204,4102,2,5,1000.0
6205,4102,1,1,100.0
6206,4103,3,3,1500.0
6207,4104,2,4,800.0
6208,4104,4,3,450.0
6209,4105,3,4,2000.0
6210,4105,2,2,400.0
6211,4106,1,2,200.0
6212,4107,1,3,300.0
6213,4108,2,2,400.0
6214,4108,1,2,200.0
6215,4108,3,5,2500.0
6216,4109,2,2,400.0
6217,4110,1,3,300.0
6218,4110,4,3,450.0
6219,4110,2,2,400.0
6220,4111,1,3,300.0
6221,4111,2,1,200.0
6222,4111,3,3,1500.0
6223,4116,1,2,200.0
6224,4116,3,4,2000.0
6225,4117,1,5,500.0
6226,4117,4,1,150.0
6227,4117,3,5,2500.0
6228,4118,1,4,400.0
6229,4118,3,5,2500.0
6230,4118,4,2,300.0
6231,4119,4,2,300.0
6232,4119,2,1,200.0
6233,4119,3,3,1500.0
6234,4121,1,3,300.0
6235,4122,1,4,400.0
6236,4122,2,2,400.0
6237,4123,3,3,1500.0
6238,4123,4,5,750.0
6239,4128,1,1,100.0
6240,4132,3,1,500.0
6241,4132,1,1,100.0
6242,4133,1,3,300.0
6243,4133,2,2,400.0
6244,4133,3,3,1500.0
6245,4134,3,2,1000.0
6246,4136,4,3,450.0
6247,4136,2,3,600.0
6248,4137,3,2,1000.0
6249,4137,1,1,100.0
6250,4137,2,5,1000.0
6251,4139,1,2,200.0
6252,4139,3,5,2500.0
6253,4139,2,1,200.0
6254,4140,3,4,2000.0
6255,4140,4,3,450.0
6256,4140,1,4,400.0
6257,4141,2,5,1000.0
6258,4142,2,4,800.0
6259,4142,1,2,200.0
6260,4142,3,5,2500.0
6261,4146,4,4,600.0
6262,4146,2,2,400.0
6263,4146,3,3,1500.0
6264,4147,1,1,100.0
6265,4148,4,4,600.0
6266,4150,1,3,300.0
6267,4150,3,3,1500.0
6268,4150,2,3,600.0
6269,4151,1,3,300.0
6270,4151,2,1,200.0
6271,4152,2,4,800.0
6272,4152,3,4,2000.0
6273,4152,4,3,450.0
6274,4153,4,4,600.0
6275,4153,3,4,2000.0
6276,4153,2,2,400.0
6277,4155,4,3,450.0
6278,4156,4,5,750.0
6279,4156,2,1,200.0
6280,4156,1,5,500.0
6281,4157,1,2,200.0
6282,4158,1,2,200.0
6283,4158,4,5,750.0
6284,4159,4,4,600.0
6285,4161,3,1,500.0
6286,4161,1,5,500.0
6287,4161,4,2,300.0
6288,4162,2,2,400.0
6289,4166,3,4,2000.0
6290,4166,1,4,400.0
6291,4167,4,4,600.0
6292,4168,4,5,750.0
6293,4168,1,3,300.0
6294,4169,4,4,600.0
6295,4171,3,5,2500.0
6296,4171,4,5,750.0
6297,4173,1,2,200.0
6298,4174,1,4,400.0
6299,4174,3,2,1000.0
6300,4175,3,3,1500.0
6301,4175,1,2,200.0
6302,4175,4,2,300.0
6303,4176,1,5,500.0
6304,4177,3,1,500.0
6305,4179,2,3,600.0
6306,4181,1,2,200.0
6307,4182,3,4,2000.0
6308,4182,2,3,600.0
6309,4182,4,2,300.0
6310,4183,1,3,300.0
6311,4184,4,4,600.0
6312,4185,2,4,800.0
6313,4185,3,3,1500.0
6314,4185,4,4,600.0
6315,4187,4,2,300.0
6316,4187,1,5,500.0
6317,4187,2,4,800.0
6318,4188,2,1,200.0
6319,4188,3,2,1000.0
6320,4189,1,3,300.0
6321,4189,4,5,750.0
6322,4191,3,4,2000.0
6323,4191,2,3,600.0
6324,4191,4,2,300.0
6325,4192,4,3,450.0
6326,4192,2,4,800.0
6327,4192,3,3,1500.0
6328,4193,2,5,1000.0
6329,4193,1,4,400.0
6330,4195,4,3,450.0
6331,4195,2,2,400.0
6332,4196,2,5,1000.0
6333,4197,3,3,1500.0
6334,4198,3,1,500.0
6335,4199,1,1,100.0
6336,4200,2,3,600.0
6337,4200,3,1,500.0
6338,4200,4,4,600.0
