booking_id,customer_id,room_id,booking_channel_id,check_in_date,check_out_date,stay_length
1337,13,22,4,2024-08-07T00:00:00,2024-08-14T00:00:00,7
1338,36,8,4,2024-05-10T00:00:00,2024-05-12T00:00:00,2
1339,15,10,1,2024-02-24T00:00:00,2024-02-26T00:00:00,2
1340,25,9,4,2024-03-14T00:00:00,2024-03-15T00:00:00,1
1341,42,16,3,2024-05-13T00:00:00,2024-05-14T00:00:00,1
1342,12,21,1,2024-06-09T00:00:00,2024-06-12T00:00:00,3
1343,1,16,3,2024-11-30T00:00:00,2024-12-02T00:00:00,2
1344,33,23,4,2024-01-10T00:00:00,2024-01-13T00:00:00,3
1345,12,13,2,2024-01-10T00:00:00,2024-01-11T00:00:00,1
1346,2,22,2,2024-11-12T00:00:00,2024-11-17T00:00:00,5
1347,38,8,2,2024-05-18T00:00:00,2024-05-21T00:00:00,3
1348,45,23,4,2024-08-28T00:00:00,2024-09-02T00:00:00,5
1349,8,13,1,2024-12-30T00:00:00,2025-01-06T00:00:00,7
1350,32,11,2,2024-03-07T00:00:00,2024-03-14T00:00:00,7
1351,32,27,1,2024-04-03T00:00:00,2024-04-09T00:00:00,6
1352,8,24,4,2024-09-25T00:00:00,2024-10-01T00:00:00,6
1353,35,23,3,2024-01-30T00:00:00,2024-02-02T00:00:00,3
1354,14,11,2,2024-10-12T00:00:00,2024-10-16T00:00:00,4
1355,3,17,2,2024-12-24T00:00:00,2024-12-28T00:00:00,4
1356,11,22,1,2024-01-10T00:00:00,2024-01-17T00:00:00,7
1357,46,11,3,2024-07-22T00:00:00,2024-07-26T00:00:00,4
1358,4,19,1,2024-12-12T00:00:00,2024-12-15T00:00:00,3
1359,19,2,3,2024-05-29T00:00:00,2024-06-04T00:00:00,6
1360,43,12,2,2024-08-11T00:00:00,2024-08-13T00:00:00,2
1361,29,1,1,2024-09-13T00:00:00,2024-09-14T00:00:00,1
1362,28,9,4,2024-08-02T00:00:00,2024-08-06T00:00:00,4
1363,48,12,3,2024-02-07T00:00:00,2024-02-10T00:00:00,3
1364,39,20,3,2024-02-20T00:00:00,2024-02-24T00:00:00,4
1365,33,1,3,2024-01-22T00:00:00,2024-01-25T00:00:00,3
1366,16,10,2,2024-02-22T00:00:00,2024-02-29T00:00:00,7
1367,45,26,4,2024-02-08T00:00:00,2024-02-14T00:00:00,6
1368,39,12,2,2024-08-10T00:00:00,2024-08-12T00:00:00,2
1369,35,3,2,2024-05-07T00:00:00,2024-05-12T00:00:00,5
1370,42,9,1,2024-02-16T00:00:00,2024-02-19T00:00:00,3
1371,7,17,1,2024-06-15T00:00:00,2024-06-18T00:00:00,3
1372,13,22,1,2024-07-01T00:00:00,2024-07-03T00:00:00,2
1373,41,22,3,2024-09-29T00:00:00,2024-10-01T00:00:00,2
1374,16,24,1,2024-11-03T00:00:00,2024-11-07T00:00:00,4
1375,44,14,2,2024-12-26T00:00:00,2025-01-01T00:00:00,6
1376,28,24,3,2024-01-02T00:00:00,2024-01-07T00:00:00,5
1377,4,28,4,2024-06-22T00:00:00,2024-06-29T00:00:00,7
1378,37,25,1,2024-06-22T00:00:00,2024-06-27T00:00:00,5
1379,32,26,4,2024-05-11T00:00:00,2024-05-18T00:00:00,7
1380,26,13,4,2024-08-18T00:00:00,2024-08-20T00:00:00,2
1381,38,22,2,2024-08-01T00:00:00,2024-08-04T00:00:00,3
1382,14,17,2,2024-02-21T00:00:00,2024-02-27T00:00:00,6
1383,48,12,3,2024-01-17T00:00:00,2024-01-23T00:00:00,6
1384,35,22,2,2024-11-29T00:00:00,2024-12-04T00:00:00,5
1385,25,23,3,2024-04-18T00:00:00,2024-04-22T00:00:00,4
1386,10,11,4,2024-08-21T00:00:00,2024-08-27T00:00:00,6
1387,50,3,3,2024-05-09T00:00:00,2024-05-14T00:00:00,5
1388,14,1,3,2024-03-06T00:00:00,2024-03-12T00:00:00,6
1389,23,28,1,2024-05-12T00:00:00,2024-05-17T00:00:00,5
1390,9,19,2,2024-06-18T00:00:00,2024-06-24T00:00:00,6
1391,21,6,1,2024-09-25T00:00:00,2024-09-28T00:00:00,3
1392,5,3,2,2024-09-18T00:00:00,2024-09-24T00:00:00,6
1393,24,27,4,2024-06-18T00:00:00,2024-06-22T00:00:00,4
1394,50,10,1,2024-04-17T00:00:00,2024-04-19T00:00:00,2
1395,19,18,4,2024-06-14T00:00:00,2024-06-18T00:00:00,4
1396,17,18,4,2024-04-02T00:00:00,2024-04-09T00:00:00,7
1397,25,13,2,2024-04-23T00:00:00,2024-04-29T00:00:00,6
1398,8,28,3,2024-01-09T00:00:00,2024-01-13T00:00:00,4
1399,13,8,3,2024-04-06T00:00:00,2024-04-09T00:00:00,3
1400,48,19,3,2024-11-19T00:00:00,2024-11-24T00:00:00,5
1401,36,18,4,2024-04-06T00:00:00,2024-04-08T00:00:00,2
1402,5,27,3,2024-12-09T00:00:00,2024-12-11T00:00:00,2
1403,15,20,2,2024-06-26T00:00:00,2024-06-27T00:00:00,1
1404,3,1,2,2024-01-20T00:00:00,2024-01-21T00:00:00,1
1405,42,6,1,2024-01-31T00:00:00,2024-02-05T00:00:00,5
1406,16,18,4,2024-04-15T00:00:00,2024-04-21T00:00:00,6
1407,19,24,4,2024-11-08T00:00:00,2024-11-15T00:00:00,7
1408,48,6,4,2024-05-31T00:00:00,2024-06-06T00:00:00,6
1409,25,19,1,2024-04-08T00:00:00,2024-04-12T00:00:00,4
1410,30,16,2,2024-12-18T00:00:00,2024-12-24T00:00:00,6
1411,16,7,3,2024-01-06T00:00:00,2024-01-13T00:00:00,7
1412,12,22,2,2024-03-23T00:00:00,2024-03-25T00:00:00,2
1413,13,25,1,2024-08-01T00:00:00,2024-08-05T00:00:00,4
1414,19,26,1,2024-05-16T00:00:00,2024-05-20T00:00:00,4
1415,12,27,1,2024-07-31T00:00:00,2024-08-01T00:00:00,1
1416,1,14,4,2024-08-05T00:00:00,2024-08-08T00:00:00,3
1417,6,14,1,2024-12-30T00:00:00,2025-01-04T00:00:00,5
1418,49,29,3,2024-07-03T00:00:00,2024-07-08T00:00:00,5
1419,30,4,3,2024-02-02T00:00:00,2024-02-04T00:00:00,2
1420,19,19,1,2024-10-02T00:00:00,2024-10-05T00:00:00,3
1421,15,7,2,2024-06-03T00:00:00,2024-06-05T00:00:00,2
1422,48,8,4,2024-07-18T00:00:00,2024-07-24T00:00:00,6
1423,24,10,4,2024-01-03T00:00:00,2024-01-10T00:00:00,7
1424,38,15,2,2024-03-28T00:00:00,2024-04-01T00:00:00,4
1425,4,17,1,2024-01-06T00:00:00,2024-01-09T00:00:00,3
1426,8,25,3,2024-02-15T00:00:00,2024-02-22T00:00:00,7
1427,26,24,3,2024-09-01T00:00:00,2024-09-06T00:00:00,5
1428,21,18,3,2024-05-22T00:00:00,2024-05-29T00:00:00,7
1429,8,26,2,2024-09-28T00:00:00,2024-09-30T00:00:00,2
1430,8,13,1,2024-11-06T00:00:00,2024-11-10T00:00:00,4
1431,15,19,2,2024-09-15T00:00:00,2024-09-19T00:00:00,4
1432,42,5,1,2024-06-27T00:00:00,2024-07-03T00:00:00,6
1433,34,3,1,2024-04-14T00:00:00,2024-04-21T00:00:00,7
1434,46,14,3,2024-08-31T00:00:00,2024-09-04T00:00:00,4
1435,3,5,2,2024-12-25T00:00:00,2024-12-31T00:00:00,6
1436,43,14,2,2024-08-01T00:00:00,2024-08-08T00:00:00,7
1437,17,20,2,2024-02-11T00:00:00,2024-02-18T00:00:00,7
1438,49,22,2,2024-10-19T00:00:00,2024-10-22T00:00:00,3
1439,14,27,1,2024-01-05T00:00:00,2024-01-08T00:00:00,3
1440,38,21,3,2024-10-15T00:00:00,2024-10-20T00:00:00,5
1441,38,26,1,2024-11-24T00:00:00,2024-11-26T00:00:00,2
1442,34,26,3,2024-05-24T00:00:00,2024-05-26T00:00:00,2
1443,11,12,4,2024-01-16T00:00:00,2024-01-23T00:00:00,7
1444,35,12,1,2024-05-20T00:00:00,2024-05-24T00:00:00,4
1445,3,16,4,2024-09-17T00:00:00,2024-09-19T00:00:00,2
1446,32,25,3,2024-06-12T00:00:00,2024-06-17T00:00:00,5
1447,1,30,3,2024-11-09T00:00:00,2024-11-13T00:00:00,4
1448,7,11,1,2024-06-28T00:00:00,2024-06-29T00:00:00,1
1449,14,8,4,2024-07-19T00:00:00,2024-07-24T00:00:00,5
1450,45,30,1,2024-05-09T00:00:00,2024-05-15T00:00:00,6
1451,25,21,2,2024-02-29T00:00:00,2024-03-04T00:00:00,4
1452,6,30,3,2024-04-01T00:00:00,2024-04-04T00:00:00,3
1453,30,12,3,2024-02-11T00:00:00,2024-02-13T00:00:00,2
1454,32,23,2,2024-12-29T00:00:00,2025-01-05T00:00:00,7
1455,4,22,4,2024-04-22T00:00:00,2024-04-24T00:00:00,2
1456,28,15,2,2024-03-16T00:00:00,2024-03-17T00:00:00,1
1457,30,15,4,2024-09-08T00:00:00,2024-09-13T00:00:00,5
1458,28,7,3,2024-07-06T00:00:00,2024-07-13T00:00:00,7
1459,19,27,3,2024-08-13T00:00:00,2024-08-16T00:00:00,3
1460,31,30,3,2024-06-13T00:00:00,2024-06-19T00:00:00,6
1461,3,27,4,2024-08-31T00:00:00,2024-09-04T00:00:00,4
1462,25,20,1,2024-05-13T00:00:00,2024-05-15T00:00:00,2
1463,35,10,4,2024-09-09T00:00:00,2024-09-15T00:00:00,6
1464,15,4,3,2024-03-23T00:00:00,2024-03-24T00:00:00,1
1465,35,2,3,2024-01-20T00:00:00,2024-01-22T00:00:00,2
1466,7,17,3,2024-03-18T00:00:00,2024-03-19T00:00:00,1
1467,21,17,4,2024-07-30T00:00:00,2024-08-05T00:00:00,6
1468,45,11,2,2024-03-18T00:00:00,2024-03-21T00:00:00,3
1469,30,23,2,2024-09-25T00:00:00,2024-09-27T00:00:00,2
1470,23,12,2,2024-04-19T00:00:00,2024-04-21T00:00:00,2
1471,18,13,3,2024-08-19T00:00:00,2024-08-22T00:00:00,3
1472,37,1,2,2024-12-29T00:00:00,2025-01-03T00:00:00,5
1473,29,1,4,2024-05-28T00:00:00,2024-05-31T00:00:00,3
1474,40,19,4,2024-12-07T00:00:00,2024-12-09T00:00:00,2
1475,5,10,4,2024-06-26T00:00:00,2024-06-29T00:00:00,3
1476,19,22,3,2024-01-24T00:00:00,2024-01-31T00:00:00,7
1477,11,7,4,2024-01-26T00:00:00,2024-01-27T00:00:00,1
1478,22,10,1,2024-08-19T00:00:00,2024-08-20T00:00:00,1
1479,27,4,1,2024-07-21T00:00:00,2024-07-23T00:00:00,2
1480,27,13,4,2024-12-14T00:00:00,2024-12-19T00:00:00,5
1481,35,2,1,2024-08-15T00:00:00,2024-08-20T00:00:00,5
1482,26,27,1,2024-03-04T00:00:00,2024-03-09T00:00:00,5
1483,10,18,4,2024-09-25T00:00:00,2024-09-29T00:00:00,4
1484,49,25,1,2024-06-21T00:00:00,2024-06-28T00:00:00,7
1485,32,8,2,2024-10-12T00:00:00,2024-10-17T00:00:00,5
1486,34,19,3,2024-09-05T00:00:00,2024-09-11T00:00:00,6
1487,18,26,1,2024-11-09T00:00:00,2024-11-15T00:00:00,6
1488,33,2,2,2024-02-04T00:00:00,2024-02-11T00:00:00,7
1489,41,17,1,2024-11-26T00:00:00,2024-12-02T00:00:00,6
1490,15,19,4,2024-08-20T00:00:00,2024-08-23T00:00:00,3
1491,11,21,1,2024-12-20T00:00:00,2024-12-24T00:00:00,4
1492,50,28,3,2024-09-12T00:00:00,2024-09-19T00:00:00,7
1493,24,14,2,2024-03-02T00:00:00,2024-03-06T00:00:00,4
1494,43,30,2,2024-06-04T00:00:00,2024-06-10T00:00:00,6
1495,40,30,4,2024-11-27T00:00:00,2024-12-04T00:00:00,7
1496,31,18,2,2024-10-18T00:00:00,2024-10-23T00:00:00,5
1497,13,28,2,2024-09-04T00:00:00,2024-09-10T00:00:00,6
1498,40,1,2,2024-10-09T00:00:00,2024-10-11T00:00:00,2
1499,29,17,1,2024-11-06T00:00:00,2024-11-09T00:00:00,3
1500,44,8,3,2024-04-12T00:00:00,2024-04-14T00:00:00,2
1501,36,30,1,2024-05-15T00:00:00,2024-05-22T00:00:00,7
1502,33,19,4,2024-03-20T00:00:00,2024-03-22T00:00:00,2
1503,46,9,3,2024-10-08T00:00:00,2024-10-11T00:00:00,3
1504,35,20,3,2024-10-12T00:00:00,2024-10-17T00:00:00,5
1505,46,9,2,2024-08-25T00:00:00,2024-09-01T00:00:00,7
1506,10,7,3,2024-08-11T00:00:00,2024-08-12T00:00:00,1
1507,25,24,4,2024-12-28T00:00:00,2024-12-30T00:00:00,2
1508,14,4,1,2024-03-11T00:00:00,2024-03-18T00:00:00,7
1509,18,5,1,2024-09-28T00:00:00,2024-09-30T00:00:00,2
1510,21,16,1,2024-02-16T00:00:00,2024-02-18T00:00:00,2
1511,31,13,3,2024-04-26T00:00:00,2024-04-27T00:00:00,1
1512,20,13,2,2024-01-30T00:00:00,2024-02-01T00:00:00,2
1513,32,26,1,2024-05-22T00:00:00,2024-05-24T00:00:00,2
1514,46,15,3,2024-01-07T00:00:00,2024-01-10T00:00:00,3
1515,6,27,4,2024-12-27T00:00:00,2025-01-01T00:00:00,5
1516,8,1,1,2024-04-25T00:00:00,2024-05-01T00:00:00,6
1517,10,20,4,2024-08-27T00:00:00,2024-08-31T00:00:00,4
1518,15,22,3,2024-08-29T00:00:00,2024-09-01T00:00:00,3
1519,46,21,4,2024-02-27T00:00:00,2024-03-01T00:00:00,3
1520,26,15,3,2024-12-22T00:00:00,2024-12-28T00:00:00,6
1521,34,27,2,2024-02-18T00:00:00,2024-02-20T00:00:00,2
1522,1,10,2,2024-09-15T00:00:00,2024-09-22T00:00:00,7
1523,43,28,2,2024-01-31T00:00:00,2024-02-06T00:00:00,6
1524,35,5,3,2024-08-15T00:00:00,2024-08-17T00:00:00,2
1525,22,13,4,2024-06-16T00:00:00,2024-06-18T00:00:00,2
1526,9,7,2,2024-09-12T00:00:00,2024-09-17T00:00:00,5
1527,23,24,4,2024-09-24T00:00:00,2024-09-27T00:00:00,3
1528,29,8,3,2024-02-19T00:00:00,2024-02-20T00:00:00,1
1529,1,19,3,2024-06-10T00:00:00,2024-06-14T00:00:00,4
1530,38,11,3,2024-12-04T00:00:00,2024-12-09T00:00:00,5
1531,29,23,2,2024-07-01T00:00:00,2024-07-07T00:00:00,6
1532,26,28,3,2024-10-26T00:00:00,2024-10-30T00:00:00,4
1533,25,19,3,2024-04-25T00:00:00,2024-04-26T00:00:00,1
1534,23,10,1,2024-08-06T00:00:00,2024-08-12T00:00:00,6
1535,19,4,4,2024-12-24T00:00:00,2024-12-28T00:00:00,4
1536,31,1,2,2024-02-22T00:00:00,2024-02-24T00:00:00,2
1537,21,7,1,2024-03-27T00:00:00,2024-04-03T00:00:00,7
1538,40,6,3,2024-07-15T00:00:00,2024-07-16T00:00:00,1
1539,16,6,2,2024-09-06T00:00:00,2024-09-08T00:00:00,2
1540,9,18,2,2024-04-04T00:00:00,2024-04-06T00:00:00,2
1541,15,1,1,2024-06-01T00:00:00,2024-06-05T00:00:00,4
1542,45,18,2,2024-11-20T00:00:00,2024-11-22T00:00:00,2
1543,17,14,2,2024-11-17T00:00:00,2024-11-20T00:00:00,3
1544,33,29,2,2024-07-07T00:00:00,2024-07-14T00:00:00,7
1545,27,30,4,2024-07-10T00:00:00,2024-07-17T00:00:00,7
1546,10,28,4,2024-10-15T00:00:00,2024-10-20T00:00:00,5
1547,8,27,2,2024-08-29T00:00:00,2024-09-04T00:00:00,6
1548,30,27,1,2024-11-20T00:00:00,2024-11-21T00:00:00,1
1549,11,12,1,2024-04-23T00:00:00,2024-04-29T00:00:00,6
1550,44,21,4,2024-01-11T00:00:00,2024-01-15T00:00:00,4
1551,42,7,3,2024-06-14T00:00:00,2024-06-20T00:00:00,6
1552,30,24,1,2024-11-10T00:00:00,2024-11-15T00:00:00,5
1553,18,16,3,2024-07-01T00:00:00,2024-07-07T00:00:00,6
1554,37,15,2,2024-07-12T00:00:00,2024-07-19T00:00:00,7
1555,11,6,2,2024-10-19T00:00:00,2024-10-22T00:00:00,3
1556,49,26,4,2024-03-07T00:00:00,2024-03-09T00:00:00,2
1557,17,9,2,2024-08-04T00:00:00,2024-08-09T00:00:00,5
1558,42,19,1,2024-02-17T00:00:00,2024-02-21T00:00:00,4
1559,18,3,4,2024-07-24T00:00:00,2024-07-31T00:00:00,7
1560,6,3,2,2024-02-26T00:00:00,2024-03-01T00:00:00,4
1561,12,18,3,2024-12-03T00:00:00,2024-12-08T00:00:00,5
1562,4,13,1,2024-11-18T00:00:00,2024-11-22T00:00:00,4
1563,50,22,4,2024-03-30T00:00:00,2024-04-06T00:00:00,7
1564,2,29,1,2024-03-18T00:00:00,2024-03-20T00:00:00,2
1565,23,12,4,2024-04-02T00:00:00,2024-04-03T00:00:00,1
1566,10,5,2,2024-07-19T00:00:00,2024-07-22T00:00:00,3
1567,28,2,3,2024-09-25T00:00:00,2024-09-29T00:00:00,4
1568,34,16,3,2024-03-19T00:00:00,2024-03-22T00:00:00,3
1569,24,13,4,2024-06-07T00:00:00,2024-06-11T00:00:00,4
1570,1,11,2,2024-09-25T00:00:00,2024-09-26T00:00:00,1
1571,49,13,3,2024-09-06T00:00:00,2024-09-08T00:00:00,2
1572,15,5,1,2024-02-14T00:00:00,2024-02-17T00:00:00,3
1573,13,30,1,2024-02-22T00:00:00,2024-02-27T00:00:00,5
1574,37,11,4,2024-06-03T00:00:00,2024-06-05T00:00:00,2
1575,31,23,3,2024-08-12T00:00:00,2024-08-17T00:00:00,5
1576,46,9,4,2024-11-02T00:00:00,2024-11-08T00:00:00,6
1577,3,8,1,2024-10-25T00:00:00,2024-10-27T00:00:00,2
1578,47,12,2,2024-03-24T00:00:00,2024-03-27T00:00:00,3
1579,48,3,4,2024-12-27T00:00:00,2025-01-01T00:00:00,5
1580,13,29,2,2024-09-15T00:00:00,2024-09-19T00:00:00,4
1581,28,23,3,2024-12-02T00:00:00,2024-12-04T00:00:00,2
1582,23,23,2,2024-03-02T00:00:00,2024-03-09T00:00:00,7
1583,35,24,4,2024-07-15T00:00:00,2024-07-21T00:00:00,6
1584,30,22,3,2024-10-15T00:00:00,2024-10-17T00:00:00,2
1585,15,17,1,2024-02-01T00:00:00,2024-02-02T00:00:00,1
1586,32,2,1,2024-10-17T00:00:00,2024-10-18T00:00:00,1
1587,34,30,4,2024-07-23T00:00:00,2024-07-28T00:00:00,5
1588,40,28,4,2024-07-12T00:00:00,2024-07-13T00:00:00,1
1589,9,20,3,2024-05-25T00:00:00,2024-05-27T00:00:00,2
1590,31,20,1,2024-04-28T00:00:00,2024-05-05T00:00:00,7
1591,12,11,1,2024-09-01T00:00:00,2024-09-03T00:00:00,2
1592,25,15,2,2024-08-28T00:00:00,2024-09-02T00:00:00,5
1593,32,18,3,2024-03-28T00:00:00,2024-03-31T00:00:00,3
1594,30,2,4,2024-01-21T00:00:00,2024-01-24T00:00:00,3
1595,28,26,1,2024-12-18T00:00:00,2024-12-20T00:00:00,2
1596,3,2,1,2024-07-15T00:00:00,2024-07-16T00:00:00,1
1597,31,5,3,2024-06-27T00:00:00,2024-07-04T00:00:00,7
1598,16,7,1,2024-02-14T00:00:00,2024-02-15T00:00:00,1
1599,27,15,2,2024-12-29T00:00:00,2024-12-30T00:00:00,1
1600,38,29,3,2024-02-22T00:00:00,2024-02-29T00:00:00,7
1601,4,6,4,2024-03-21T00:00:00,2024-03-27T00:00:00,6
1602,27,5,3,2024-02-27T00:00:00,2024-03-03T00:00:00,5
1603,17,1,4,2024-02-02T00:00:00,2024-02-05T00:00:00,3
1604,5,15,2,2024-03-05T00:00:00,2024-03-08T00:00:00,3
1605,15,13,3,2024-09-10T00:00:00,2024-09-17T00:00:00,7
1606,46,21,2,2024-12-26T00:00:00,2025-01-02T00:00:00,7
1607,27,14,3,2024-09-15T00:00:00,2024-09-17T00:00:00,2
1608,34,4,1,2024-04-26T00:00:00,2024-04-27T00:00:00,1
1609,33,9,3,2024-04-18T00:00:00,2024-04-24T00:00:00,6
1610,35,7,1,2024-09-13T00:00:00,2024-09-14T00:00:00,1
1611,16,14,1,2024-10-12T00:00:00,2024-10-17T00:00:00,5
1612,27,15,2,2024-03-07T00:00:00,2024-03-14T00:00:00,7
1613,25,15,2,2024-06-27T00:00:00,2024-07-04T00:00:00,7
1614,11,18,4,2024-01-26T00:00:00,2024-01-28T00:00:00,2
1615,32,26,1,2024-06-27T00:00:00,2024-06-30T00:00:00,3
1616,30,18,2,2024-01-17T00:00:00,2024-01-20T00:00:00,3
1617,1,6,1,2024-04-04T00:00:00,2024-04-09T00:00:00,5
1618,16,20,3,2024-06-20T00:00:00,2024-06-23T00:00:00,3
1619,42,14,1,2024-01-30T00:00:00,2024-02-03T00:00:00,4
1620,49,18,3,2024-04-18T00:00:00,2024-04-20T00:00:00,2
1621,33,23,4,2024-11-06T00:00:00,2024-11-10T00:00:00,4
1622,9,6,1,2024-04-12T00:00:00,2024-04-13T00:00:00,1
1623,37,2,4,2024-03-23T00:00:00,2024-03-27T00:00:00,4
1624,46,22,1,2024-08-05T00:00:00,2024-08-10T00:00:00,5
1625,30,19,4,2024-03-01T00:00:00,2024-03-07T00:00:00,6
1626,11,7,4,2024-01-22T00:00:00,2024-01-26T00:00:00,4
1627,14,28,3,2024-03-16T00:00:00,2024-03-19T00:00:00,3
1628,15,14,4,2024-09-10T00:00:00,2024-09-12T00:00:00,2
1629,38,3,2,2024-06-11T00:00:00,2024-06-18T00:00:00,7
1630,23,17,2,2024-05-11T00:00:00,2024-05-17T00:00:00,6
1631,29,22,4,2024-01-25T00:00:00,2024-01-27T00:00:00,2
1632,12,9,4,2024-07-20T00:00:00,2024-07-22T00:00:00,2
1633,49,15,2,2024-10-13T00:00:00,2024-10-19T00:00:00,6
1634,16,23,2,2024-06-08T00:00:00,2024-06-12T00:00:00,4
1635,4,2,2,2024-01-04T00:00:00,2024-01-11T00:00:00,7
1636,14,3,3,2024-07-03T00:00:00,2024-07-04T00:00:00,1
1637,45,3,4,2024-05-28T00:00:00,2024-06-03T00:00:00,6
1638,44,23,3,2024-08-01T00:00:00,2024-08-05T00:00:00,4
1639,32,6,1,2024-08-24T00:00:00,2024-08-30T00:00:00,6
1640,20,19,4,2024-05-25T00:00:00,2024-05-26T00:00:00,1
1641,10,20,3,2024-05-04T00:00:00,2024-05-05T00:00:00,1
1642,15,9,1,2024-09-23T00:00:00,2024-09-26T00:00:00,3
1643,22,16,4,2024-11-28T00:00:00,2024-11-29T00:00:00,1
1644,29,8,2,2024-09-06T00:00:00,2024-09-13T00:00:00,7
1645,27,7,3,2024-08-31T00:00:00,2024-09-01T00:00:00,1
1646,11,3,3,2024-01-07T00:00:00,2024-01-11T00:00:00,4
1647,32,11,3,2024-05-27T00:00:00,2024-05-31T00:00:00,4
1648,35,10,3,2024-08-27T00:00:00,2024-08-29T00:00:00,2
1649,50,6,1,2024-12-01T00:00:00,2024-12-04T00:00:00,3
1650,47,25,3,2024-12-02T00:00:00,2024-12-06T00:00:00,4
1651,9,9,1,2024-07-21T00:00:00,2024-07-26T00:00:00,5
1652,20,11,3,2024-08-07T00:00:00,2024-08-09T00:00:00,2
1653,16,2,2,2024-10-30T00:00:00,2024-11-06T00:00:00,7
1654,8,28,1,2024-05-15T00:00:00,2024-05-21T00:00:00,6
1655,33,20,2,2024-07-17T00:00:00,2024-07-21T00:00:00,4
1656,39,16,2,2024-09-13T00:00:00,2024-09-16T00:00:00,3
1657,41,9,3,2024-01-05T00:00:00,2024-01-06T00:00:00,1
1658,49,4,1,2024-08-09T00:00:00,2024-08-13T00:00:00,4
1659,42,19,1,2024-08-08T00:00:00,2024-08-09T00:00:00,1
1660,43,20,4,2024-07-13T00:00:00,2024-07-15T00:00:00,2
1661,14,22,4,2024-03-18T00:00:00,2024-03-21T00:00:00,3
1662,14,2,4,2024-03-17T00:00:00,2024-03-20T00:00:00,3
1663,41,19,3,2024-05-19T00:00:00,2024-05-26T00:00:00,7
1664,19,12,3,2024-06-14T00:00:00,2024-06-19T00:00:00,5
1665,33,5,2,2024-04-27T00:00:00,2024-04-30T00:00:00,3
1666,13,30,1,2024-07-19T00:00:00,2024-07-22T00:00:00,3
1667,4,8,2,2024-07-04T00:00:00,2024-07-05T00:00:00,1
1668,15,6,4,2024-03-27T00:00:00,2024-03-31T00:00:00,4
1669,45,4,3,2024-01-30T00:00:00,2024-02-06T00:00:00,7
1670,19,4,2,2024-06-05T00:00:00,2024-06-12T00:00:00,7
1671,20,7,3,2024-03-21T00:00:00,2024-03-24T00:00:00,3
1672,28,26,4,2024-10-06T00:00:00,2024-10-09T00:00:00,3
1673,32,6,3,2024-08-29T00:00:00,2024-08-30T00:00:00,1
1674,14,14,4,2024-07-30T00:00:00,2024-08-06T00:00:00,7
1675,21,14,4,2024-05-22T00:00:00,2024-05-27T00:00:00,5
1676,7,14,4,2024-04-20T00:00:00,2024-04-25T00:00:00,5
1677,39,16,3,2024-08-14T00:00:00,2024-08-17T00:00:00,3
1678,29,28,4,2024-05-08T00:00:00,2024-05-12T00:00:00,4
1679,27,23,1,2024-01-02T00:00:00,2024-01-09T00:00:00,7
1680,22,25,2,2024-10-30T00:00:00,2024-11-05T00:00:00,6
1681,21,30,1,2024-08-15T00:00:00,2024-08-21T00:00:00,6
1682,10,14,2,2024-12-13T00:00:00,2024-12-14T00:00:00,1
1683,50,1,4,2024-06-11T00:00:00,2024-06-12T00:00:00,1
1684,18,22,3,2024-06-04T00:00:00,2024-06-06T00:00:00,2
1685,33,23,1,2024-04-25T00:00:00,2024-04-29T00:00:00,4
1686,37,12,4,2024-06-21T00:00:00,2024-06-26T00:00:00,5
1687,13,15,3,2024-09-09T00:00:00,2024-09-13T00:00:00,4
1688,36,4,4,2024-10-07T00:00:00,2024-10-14T00:00:00,7
1689,1,25,2,2024-11-03T00:00:00,2024-11-09T00:00:00,6
1690,5,24,1,2024-07-15T00:00:00,2024-07-19T00:00:00,4
1691,34,8,2,2024-03-21T00:00:00,2024-03-28T00:00:00,7
1692,4,8,1,2024-06-11T00:00:00,2024-06-14T00:00:00,3
1693,13,23,3,2024-11-10T00:00:00,2024-11-17T00:00:00,7
1694,26,22,3,2024-01-12T00:00:00,2024-01-16T00:00:00,4
1695,47,8,2,2024-06-07T00:00:00,2024-06-08T00:00:00,1
1696,29,16,1,2024-05-15T00:00:00,2024-05-22T00:00:00,7
1697,36,19,4,2024-05-21T00:00:00,2024-05-25T00:00:00,4
1698,33,6,4,2024-08-06T00:00:00,2024-08-08T00:00:00,2
1699,18,3,4,2024-12-13T00:00:00,2024-12-14T00:00:00,1
1700,1,24,4,2024-10-12T00:00:00,2024-10-14T00:00:00,2
1701,38,17,3,2024-08-03T00:00:00,2024-08-10T00:00:00,7
1702,40,3,4,2024-08-16T00:00:00,2024-08-23T00:00:00,7
1703,31,3,4,2024-10-04T00:00:00,2024-10-11T00:00:00,7
1704,50,6,3,2024-12-27T00:00:00,2024-12-28T00:00:00,1
1705,26,17,3,2024-04-18T00:00:00,2024-04-20T00:00:00,2
1706,21,20,3,2024-07-23T00:00:00,2024-07-24T00:00:00,1
1707,42,27,2,2024-08-09T00:00:00,2024-08-11T00:00:00,2
1708,9,12,4,2024-10-23T00:00:00,2024-10-26T00:00:00,3
1709,22,23,3,2024-02-18T00:00:00,2024-02-22T00:00:00,4
1710,29,7,2,2024-02-29T00:00:00,2024-03-05T00:00:00,5
1711,16,22,3,2024-08-07T00:00:00,2024-08-13T00:00:00,6
1712,43,20,3,2024-06-25T00:00:00,2024-07-02T00:00:00,7
1713,19,12,3,2024-12-01T00:00:00,2024-12-07T00:00:00,6
